AFFGEOID,ALAND,AWATER,Acres,GEOID,LSAD,NAME,NAMELSAD,PLACEFP,PLACENS,STATEFP,STATE_NAME,STUSPS,majority
1600000US0644910,54083206,657148,13546.2872064,0644910,57,McKinleyville,McKinleyville CDP,44910,02408201,06,California,CA,3.0
1600000US5109064,33683509,5099766,9577.92521362,5109064,57,Bracey,Bracey CDP,09064,02584812,51,Virginia,VA,3.0
1600000US0648060,3868285,20675,959.590339123,0648060,57,Miranda,Miranda CDP,48060,02611441,06,California,CA,4.0
1600000US4660500,26861058,0,6636.99357798,4660500,57,Spring Creek,Spring Creek CDP,60500,02393246,46,South Dakota,SD,3.0
1600000US4664840,48001294,88223,11872.7519435,4664840,57,Two Strike,Two Strike CDP,64840,02393261,46,South Dakota,SD,3.0
1600000US3743880,12250909,472063,3141.95211115,3743880,57,Moncure,Moncure CDP,43880,02628645,37,North Carolina,NC,4.0
1600000US5588925,3665854,65240,922.593634685,5588925,57,Woodruff,Woodruff CDP,88925,02586577,55,Wisconsin,WI,3.0
1600000US4743420,16761191,0,4138.75872725,4743420,57,Lone Oak,Lone Oak CDP,43420,02586066,47,Tennessee,TN,3.0
1600000US4632820,9673083,0,2390.99030396,4632820,57,Johnson Siding,Johnson Siding CDP,32820,02628846,46,South Dakota,SD,4.0
1600000US0614288,44620400,172119,11078.5148141,0614288,57,Coarsegold,Coarsegold CDP,14288,02628719,06,California,CA,5.0
1600000US0629154,12318649,171875,3083.44315886,0629154,57,Gasquet,Gasquet CDP,29154,02611434,06,California,CA,5.0
1600000US0846410,4093264,0,1012.08103982,0846410,57,Louviers,Louviers CDP,46410,02408145,08,Colorado,CO,3.0
1600000US0614454,4492222,0,1101.46954065,0614454,57,Cold Springs,Cold Springs CDP,14454,02628721,06,California,CA,5.0
1600000US0424250,2945740,35400,735.771021255,0424250,57,Fort Apache,Fort Apache CDP,24250,02582784,04,Arizona,AZ,4.0
1600000US5334960,24642856,0,6115.23504627,5334960,57,Keller,Keller CDP,34960,02584987,53,Washington,WA,4.0
1600000US5317880,10150341,0,2500.90100095,5317880,57,Disautel,Disautel CDP,17880,02584967,53,Washington,WA,4.0
1600000US0605262,12641980,0,3122.07428828,0605262,57,Benbow,Benbow CDP,05262,02611375,06,California,CA,4.0
1600000US0680483,10394620,0,2574.65845392,0680483,57,Trinity Village,Trinity Village CDP,80483,02611452,06,California,CA,5.0
1600000US0663386,100658842,4347223,25953.8661974,0663386,57,Ruth,Ruth CDP,63386,02628787,06,California,CA,5.0
1600000US4864460,21679794,3787521,6297.06719437,4864460,57,Sam Rayburn,Sam Rayburn CDP,64460,02586983,48,Texas,TX,3.0
1600000US4876564,10921613,20665,2694.93861655,4876564,57,Warren,Warren CDP,76564,02587000,48,Texas,TX,3.0
1600000US3615121,6342875,371972,1654.32039353,3615121,57,Chenango Bridge,Chenango Bridge CDP,15121,02628042,36,New York,NY,3.0
1600000US3618124,24614432,2097329,6601.42984261,3618124,57,Copake Lake,Copake Lake CDP,18124,02389356,36,New York,NY,3.0
1600000US0647472,13705685,14513,3381.37851891,0647472,57,Milford,Milford CDP,47472,02628757,06,California,CA,3.0
1600000US0645120,36313238,10648,8972.80256316,0645120,57,Magalia,Magalia CDP,45120,02408161,06,California,CA,4.0
1600000US1655720,10354913,0,2554.43934622,1655720,57,Murphy,Murphy CDP,55720,02585580,16,Idaho,ID,4.0
1600000US1629710,19087129,606903,4873.30408068,1629710,57,Garden Valley,Garden Valley CDP,29710,02585571,16,Idaho,ID,3.0
1600000US1675160,4788769,414372,1283.67539073,1675160,57,Smiths Ferry,Smiths Ferry CDP,75160,02585593,16,Idaho,ID,4.0
1600000US3545260,1239061,0,303.103914712,3545260,57,Lumberton,Lumberton CDP,45260,02584148,35,New Mexico,NM,3.0
1600000US1688660,2548804,28216,637.480287835,1688660,57,Yellow Pine,Yellow Pine CDP,88660,02585596,16,Idaho,ID,4.0
1600000US2238845,17380410,0,4293.81825264,2238845,57,Jordan Hill,Jordan Hill CDP,38845,02586686,22,Louisiana,LA,3.0
1600000US3528180,16303890,13842,4030.39191438,3528180,57,Gallina,Gallina CDP,28180,02584067,35,New Mexico,NM,4.0
1600000US0608530,18835634,122096,4684.22454356,0608530,57,Brooktrails,Brooktrails CDP,08530,02628713,06,California,CA,5.0
1600000US0615030,2987584,0,736.327296725,0615030,57,Comptche,Comptche CDP,15030,02628722,06,California,CA,4.0
1600000US0683570,4922969,0,1206.4236357,0683570,57,Washington,Washington CDP,83570,02628797,06,California,CA,5.0
1600000US0652246,6275144,0,1551.94746053,0652246,57,North San Juan,North San Juan CDP,52246,02628766,06,California,CA,4.0
1600000US4840676,2178965,0,536.680962818,4840676,57,Lake Meredith Estates,Lake Meredith Estates CDP,40676,02586948,48,Texas,TX,3.0
1600000US0633574,8337489,0,2058.91661806,0633574,57,Highgrove,Highgrove CDP,33574,02408383,06,California,CA,4.0
1600000US0655086,75529077,37114,18678.8740919,0655086,57,Palermo,Palermo CDP,55086,02409019,06,California,CA,3.0
1600000US0677728,6717203,529924,1783.54151697,0677728,57,Tahoma,Tahoma CDP,77728,02628793,06,California,CA,3.0
1600000US1202575,5190929,0,1283.19205024,1202575,57,Aucilla,Aucilla CDP,02575,02628518,12,Florida,FL,3.0
1600000US1274975,30467468,90848,7544.14375661,1274975,57,Wallace,Wallace CDP,74975,02629315,12,Florida,FL,3.0
1600000US1222325,7345588,41349,1825.09190233,1222325,57,Fidelis,Fidelis CDP,22325,02629313,12,Florida,FL,3.0
1600000US1225392,4912909,117027,1237.76728841,1225392,57,Garcon Point,Garcon Point CDP,25392,02629556,12,Florida,FL,3.0
1600000US0630944,3626865,0,895.154675989,0630944,57,Green Acres,Green Acres CDP,30944,02630600,06,California,CA,4.0
1600000US3522230,9318849,0,2303.64194471,3522230,57,East Pecos,East Pecos CDP,22230,02629109,35,New Mexico,NM,3.0
1600000US0678470,32965416,434050,8232.55774181,0678470,57,Thermalito,Thermalito CDP,78470,02410077,06,California,CA,3.0
1600000US4150200,4970709,0,1230.2371556,4150200,57,Mount Hood,Mount Hood CDP,50200,02611768,41,Oregon,OR,3.0
1600000US3565000,15829959,0,3910.66533743,3565000,57,Rowe,Rowe CDP,65000,02629123,35,New Mexico,NM,3.0
1600000US3732100,10201968,17595,2523.4434997,3732100,57,Hollister,Hollister CDP,32100,02628637,37,North Carolina,NC,3.0
1600000US4164150,17442906,0,4316.68881383,4164150,57,Ruch,Ruch CDP,64150,02611776,41,Oregon,OR,4.0
1600000US3520830,29872156,191644,7426.05532796,3520830,57,Dixon,Dixon CDP,20830,02584088,35,New Mexico,NM,3.0
1600000US3517610,4308133,0,1075.00746979,3517610,57,Cordova,Cordova CDP,17610,02584081,35,New Mexico,NM,4.0
1600000US3518660,10758713,8648,2665.27261723,3518660,57,Coyote,Coyote CDP,18660,02584083,35,New Mexico,NM,4.0
1600000US2265535,9979074,6090,2465.06064263,2265535,57,Rock Hill,Rock Hill CDP,65535,02586707,22,Louisiana,LA,3.0
1600000US2818420,13548195,295169,3417.06688061,2818420,57,DeLisle,DeLisle CDP,18420,02586590,28,Mississippi,MS,4.0
1600000US2848720,7237279,0,1780.05968102,2848720,57,Mooreville,Mooreville CDP,48720,02586604,28,Mississippi,MS,3.0
1600000US4175500,9663911,0,2373.59131847,4175500,57,Tygh Valley,Tygh Valley CDP,75500,02409376,41,Oregon,OR,3.0
1600000US4601740,5921077,12527,1469.95765483,4601740,57,Antelope,Antelope CDP,01740,02393317,46,South Dakota,SD,3.0
1600000US4655940,33577498,129447,8309.5390709,4655940,57,Rosebud,Rosebud CDP,55940,02393213,46,South Dakota,SD,3.0
1600000US4138900,6683532,90887,1674.22696547,4138900,57,Kerby,Kerby CDP,38900,02611738,41,Oregon,OR,4.0
1600000US5342380,4769389,0,1172.85352092,5342380,57,Malott,Malott CDP,42380,02586738,53,Washington,WA,3.0
1600000US5316165,1957487,0,483.096266406,5316165,57,Curlew,Curlew CDP,16165,02586732,53,Washington,WA,3.0
1600000US0850380,4458222,46448,1116.83091325,0850380,57,Midland,Midland CDP,50380,02583266,08,Colorado,CO,3.0
1600000US1322724,4323149,18841,1071.55988651,1322724,57,Dewy Rose,Dewy Rose CDP,22724,02587032,13,Georgia,GA,3.0
1600000US0804620,2232410,24680,560.548909711,0804620,57,Bark Ranch,Bark Ranch CDP,04620,02583210,08,Colorado,CO,3.0
1600000US0869110,1266273,806,313.30642305,0869110,57,Seven Hills,Seven Hills CDP,69110,02583293,08,Colorado,CO,5.0
1600000US0632408,129532652,442608,32121.809448,0632408,57,Hat Creek,Hat Creek CDP,32408,02583033,06,California,CA,3.0
1600000US0638352,8747810,325828,2239.37651132,0638352,57,Keswick,Keswick CDP,38352,02583046,06,California,CA,4.0
1600000US0614406,29833225,48535,7385.23936394,0614406,57,Coffee Creek,Coffee Creek CDP,14406,02582977,06,California,CA,5.0
1600000US3616958,8837488,438101,2229.83727323,3616958,57,Cold Spring Harbor,Cold Spring Harbor CDP,16958,02389342,36,New York,NY,4.0
1600000US0649796,1683560,0,408.639957851,0649796,57,Mount Hermon,Mount Hermon CDP,49796,02583088,06,California,CA,3.0
1600000US1340196,7494895,48265,1856.43578584,1340196,57,Howard,Howard CDP,40196,02587037,13,Georgia,GA,3.0
1600000US1327512,5957990,43079,1471.22055443,1327512,57,Empire,Empire CDP,27512,02587034,13,Georgia,GA,4.0
1600000US0600464,35222110,0,8702.91232811,0600464,57,Aguanga,Aguanga CDP,00464,02582929,06,California,CA,4.0
1600000US0685208,25581193,0,6333.36375759,0685208,57,Whitewater,Whitewater CDP,85208,02583184,06,California,CA,4.0
1600000US0683460,3661985,0,910.633638306,0683460,57,Warm Springs,Warm Springs CDP,83460,02583181,06,California,CA,4.0
1600000US0671246,83623481,5897217,22121.5306803,0671246,57,Shaver Lake,Shaver Lake CDP,71246,02408722,06,California,CA,4.0
1600000US0602382,23984497,85462,5948.06898693,0602382,57,Aptos Hills-Larkin Valley,Aptos Hills-Larkin Valley CDP,02382,02407751,06,California,CA,4.0
1600000US0827175,16289784,8460,4028.39132023,0827175,57,Floyd Hill,Floyd Hill CDP,27175,02583236,08,Colorado,CO,4.0
1600000US0613077,34207854,0,8460.5168007,0613077,57,Chilcoot-Vinton,Chilcoot-Vinton CDP,13077,02408024,06,California,CA,3.0
1600000US3663319,29318482,3451017,7267.61855345,3663319,57,Rocky Point,Rocky Point CDP,63319,02389766,36,New York,NY,4.0
1600000US5350007,29002927,0,7166.53165426,5350007,57,North Omak,North Omak CDP,50007,02408944,53,Washington,WA,3.0
1600000US0859240,7839253,18106,1938.97913069,0859240,57,Pine Brook Hill,Pine Brook Hill CDP,59240,02583281,08,Colorado,CO,5.0
1600000US0636098,52507399,0,12943.5755949,0636098,57,Hyampom,Hyampom CDP,36098,02583038,06,California,CA,5.0
1600000US0645092,91131300,0,22514.431662,0645092,57,Mad River,Mad River CDP,45092,02583071,06,California,CA,4.0
1600000US3266800,2504608,0,620.420352487,3266800,57,Silver City,Silver City CDP,66800,02728753,32,Nevada,NV,3.0
1600000US0639645,41251878,0,10202.0194131,0639645,57,Lake Mathews,Lake Mathews CDP,39645,02583051,06,California,CA,4.0
1600000US0630410,29096582,0,7182.80585777,0630410,57,Good Hope,Good Hope CDP,30410,02583026,06,California,CA,4.0
1600000US0612146,18431243,3546,4550.81055982,0612146,57,Cazadero,Cazadero CDP,12146,02582969,06,California,CA,4.0
1600000US0638156,13381900,0,3289.81854205,0638156,57,Kenwood,Kenwood CDP,38156,02583045,06,California,CA,3.0
1600000US0678715,14637533,0,3646.53841605,0678715,57,Timber Cove,Timber Cove CDP,78715,02583163,06,California,CA,4.0
1600000US0601228,10569744,0,2610.84164501,0601228,57,Alpine Village,Alpine Village CDP,01228,02407729,06,California,CA,4.0
1600000US0604716,13352822,56384,3313.29944473,0604716,57,Bear Valley,Bear Valley CDP,04716,02407814,06,California,CA,3.0
1600000US0830350,3250995,0,802.336513876,0830350,57,Glendale,Glendale CDP,30350,02583240,08,Colorado,CO,5.0
1600000US0835860,1583388,37319,402.041371516,0835860,57,Hidden Lake,Hidden Lake CDP,35860,02583245,08,Colorado,CO,3.0
1600000US3680258,12708747,0,3138.18867701,3680258,57,West Hills,West Hills CDP,80258,02390476,36,New York,NY,4.0
1600000US3683426,35336639,318022,8819.09552105,3683426,57,Yaphank,Yaphank CDP,83426,02390547,36,New York,NY,4.0
1600000US0685222,3396918,28851,847.449449668,0685222,57,Whitley Gardens,Whitley Gardens CDP,85222,02583185,06,California,CA,3.0
1600000US0657070,8639261,2301,2125.45412252,0657070,57,Pine Canyon,Pine Canyon CDP,57070,02583113,06,California,CA,3.0
1600000US3072850,19711510,0,4875.14086461,3072850,57,Swan Lake,Swan Lake CDP,72850,02583855,30,Montana,MT,5.0
1600000US3048250,1288740,0,318.63959602,3048250,57,Marysville,Marysville CDP,48250,02583828,30,Montana,MT,3.0
1600000US3626946,24580342,9676255,6217.24290934,3626946,57,Fort Salonga,Fort Salonga CDP,26946,02389112,36,New York,NY,4.0
1600000US3629509,4413705,35802,1096.34390798,3629509,57,Gordon Heights,Gordon Heights CDP,29509,02389862,36,New York,NY,4.0
1600000US3630235,10840344,4167610,3712.22556547,3630235,57,Great River,Great River CDP,30235,02389870,36,New York,NY,3.0
1600000US0647822,15166528,0,3754.53905127,0647822,57,Minkler,Minkler CDP,47822,02583082,06,California,CA,3.0
1600000US0612062,61148098,148425,15138.8314591,0612062,57,Catheys Valley,Catheys Valley CDP,12062,02582968,06,California,CA,5.0
1600000US0616644,1007403,1813,257.79754924,0616644,57,Coulterville,Coulterville CDP,16644,02582984,06,California,CA,5.0
1600000US4075300,5857840,65517,1472.03413232,4075300,57,Tuskahoma,Tuskahoma CDP,75300,02629939,40,Oklahoma,OK,3.0
1600000US0608828,4370822,0,1077.07584152,0608828,57,Buena Vista,Buena Vista CDP,08828,02582953,06,California,CA,4.0
1600000US0623980,11797057,0,2917.77932268,0623980,57,Fiddletown,Fiddletown CDP,23980,02583012,06,California,CA,4.0
1600000US0646100,5664199,2501,1399.90252992,0646100,57,Martell,Martell CDP,46100,02583072,06,California,CA,5.0
1600000US0657330,10199669,0,2529.8397508,0657330,57,Pioneer,Pioneer CDP,57330,02583116,06,California,CA,4.0
1600000US0659896,16324174,0,4027.08034864,0659896,57,Red Corral,Red Corral CDP,59896,02583119,06,California,CA,4.0
1600000US4809250,110013525,14694911,28918.9111012,4809250,57,Bolivar Peninsula,Bolivar Peninsula CDP,09250,02407877,48,Texas,TX,5.0
1600000US0656546,4928719,0,1210.43410666,0656546,57,Penryn,Penryn CDP,56546,02628774,06,California,CA,4.0
1600000US5333105,68431173,104769,16932.9872731,5333105,57,Inchelium,Inchelium CDP,33105,02408416,53,Washington,WA,4.0
1600000US0872320,41334729,0,10197.3060011,0872320,57,Southern Ute,Southern Ute CDP,72320,02583299,08,Colorado,CO,3.0
1600000US0858960,30097646,0,7434.16211976,0858960,57,Piedra,Piedra CDP,58960,02583280,08,Colorado,CO,4.0
1600000US0839250,3034548,0,751.478863164,0839250,57,Jansen,Jansen CDP,39250,02583252,08,Colorado,CO,3.0
1600000US0641208,48155344,70714,11912.8477057,0641208,57,Leona Valley,Leona Valley CDP,41208,02583056,06,California,CA,4.0
1600000US0622328,4827205,118590,1216.21669486,0622328,57,El Portal,El Portal CDP,22328,02583008,06,California,CA,3.0
1600000US0647374,11289069,8983,2797.24709872,0647374,57,Midpines,Midpines CDP,47374,02583080,06,California,CA,3.0
1600000US0680896,19038413,16981,4711.72682138,0680896,57,Tuttletown,Tuttletown CDP,80896,02583171,06,California,CA,5.0
1600000US0671834,6661587,9750,1641.28645071,0671834,57,Sierra Village,Sierra Village CDP,71834,02583140,06,California,CA,5.0
1600000US3040675,10297737,0,2535.7400184,3040675,57,Kila,Kila CDP,40675,02583819,30,Montana,MT,3.0
1600000US4536070,7171773,0,1768.2084175,4536070,57,Islandton,Islandton CDP,36070,02629833,45,South Carolina,SC,4.0
1600000US0642622,7478480,3839,1851.69611457,0642622,57,Long Barn,Long Barn CDP,42622,02583061,06,California,CA,5.0
1600000US4536250,37473651,0,9273.10234777,4536250,57,Jacksonboro,Jacksonboro CDP,36250,02629834,45,South Carolina,SC,4.0
1600000US0980770,7760834,51635,1925.01473139,0980770,57,Weatogue,Weatogue CDP,80770,02377877,09,Connecticut,CT,3.0
1600000US3023865,17464054,0,4317.3055908,3023865,57,Elkhorn,Elkhorn CDP,23865,02583806,30,Montana,MT,4.0
1600000US0132584,23213867,39942,5750.35844595,0132584,57,Hackneyville,Hackneyville CDP,32584,02582678,01,Alabama,AL,3.0
1600000US0146600,59967263,199873,14842.4893607,0146600,57,Marbury,Marbury CDP,46600,02582686,01,Alabama,AL,3.0
1600000US0144160,39447751,37158,9743.32195738,0144160,57,Lookout Mountain,Lookout Mountain CDP,44160,02582685,01,Alabama,AL,3.0
1600000US0153232,15041301,21045,3721.02189597,0153232,57,Nances Creek,Nances Creek CDP,53232,02582690,01,Alabama,AL,4.0
1600000US3421420,8268028,2295,2041.89470099,3421420,57,Elwood,Elwood CDP,21420,02389040,34,New Jersey,NJ,4.0
1600000US0631092,33175008,497,8194.02016583,0631092,57,Green Valley,Green Valley CDP,31092,02583029,06,California,CA,5.0
1600000US3769640,6006880,151927,1531.44030312,3769640,57,Valley Hill,Valley Hill CDP,69640,02402957,37,North Carolina,NC,3.0
1600000US3546770,5904410,0,1457.0514104,3546770,57,Manzano Springs,Manzano Springs CDP,46770,02584177,35,New Mexico,NM,3.0
1600000US3569825,25289474,0,6251.39531868,3569825,57,San Pedro,San Pedro CDP,69825,02584212,35,New Mexico,NM,3.0
1600000US3536880,4262144,0,1049.89494475,3536880,57,La Cueva,La Cueva CDP,36880,02584123,35,New Mexico,NM,5.0
1600000US0610508,60877895,16844,15042.6526886,0610508,57,Campo,Campo CDP,10508,02582962,06,California,CA,4.0
1600000US0639556,27494868,166305,6838.61929588,0639556,57,Lake Hughes,Lake Hughes CDP,39556,02583050,06,California,CA,5.0
1600000US0461940,123816304,695,30583.6140087,0461940,57,Saddlebrooke,Saddlebrooke CDP,61940,02582857,04,Arizona,AZ,3.0
1600000US0408990,7075891,0,1742.02001607,0408990,57,Cactus Forest,Cactus Forest CDP,08990,02582745,04,Arizona,AZ,3.0
1600000US4912200,6518227,0,1611.66188477,4912200,57,Central,Central CDP,12200,02629947,49,Utah,UT,5.0
1600000US4960270,8864750,0,2194.33085459,4960270,57,Pine Valley,Pine Valley CDP,60270,02629953,49,Utah,UT,5.0
1600000US0134984,28296789,10776,6998.0492988,0134984,57,Hissop,Hissop CDP,34984,02582680,01,Alabama,AL,3.0
1600000US1219275,74353692,3466232,19219.9438843,1219275,57,East Milton,East Milton CDP,19275,02583339,12,Florida,FL,3.0
1600000US1247000,13685704,43002,3394.02602581,1247000,57,Mount Carmel,Mount Carmel CDP,47000,02583366,12,Florida,FL,3.0
1600000US0455880,17541352,0,4320.63745921,0455880,57,Pinetop Country Club,Pinetop Country Club CDP,55880,02582845,04,Arizona,AZ,4.0
1600000US0531390,2649355,1819,653.391347757,0531390,57,Hensley,Hensley CDP,31390,02402578,05,Arkansas,AR,3.0
1600000US0605332,21674901,0,5350.80913957,0605332,57,Ben Lomond,Ben Lomond CDP,05332,02407827,06,California,CA,4.0
1600000US0941830,9913332,1444650,2816.79169962,0941830,57,Lakeville,Lakeville CDP,41830,02631567,09,Connecticut,CT,3.0
1600000US4726490,44868572,0,11087.7844539,4726490,57,Flat Top Mountain,Flat Top Mountain CDP,26490,02584580,47,Tennessee,TN,3.0
1600000US3565560,16958254,3782,4193.25259913,3565560,57,Sacramento,Sacramento CDP,65560,02584197,35,New Mexico,NM,5.0
1600000US3583970,23236828,10791,5741.75780501,3583970,57,Weed,Weed CDP,83970,02584235,35,New Mexico,NM,4.0
1600000US3558420,3944077,142004,1003.32139643,3558420,57,Pleasanton,Pleasanton CDP,58420,02584182,35,New Mexico,NM,3.0
1600000US3519010,6612381,1356,1637.66794053,3519010,57,Cruzville,Cruzville CDP,19010,02584084,35,New Mexico,NM,4.0
1600000US3531540,3619208,0,893.114848454,3531540,57,Hanover,Hanover CDP,31540,02584107,35,New Mexico,NM,4.0
1600000US3552190,19711273,0,4860.74682883,3552190,57,Nogal,Nogal CDP,52190,02584164,35,New Mexico,NM,4.0
1600000US4059100,11699601,156917,2940.08849874,4059100,57,Piney,Piney CDP,59100,02584389,40,Oklahoma,OK,3.0
1600000US3513450,13965343,0,3447.87783989,3513450,57,Cedro,Cedro CDP,13450,02584071,35,New Mexico,NM,3.0
1600000US3559120,20907418,6049,5173.67945585,3559120,57,Ponderosa Pine,Ponderosa Pine CDP,59120,02584184,35,New Mexico,NM,3.0
1600000US3566330,6330987,0,1564.84658384,3566330,57,San Antonito,San Antonito CDP,66330,02584200,35,New Mexico,NM,3.0
1600000US5368417,11441203,0,2836.04715683,5368417,57,Summitview,Summitview CDP,68417,02410021,53,Washington,WA,3.0
1600000US4261788,16155247,208643,4048.3679129,4261788,57,Pocono Woodland Lakes,Pocono Woodland Lakes CDP,61788,02633410,42,Pennsylvania,PA,3.0
1600000US1212300,52415509,363723,13046.0992707,1212300,57,Chumuckla,Chumuckla CDP,12300,02583335,12,Florida,FL,3.0
